 
.2.wav.json vs .BellG.wav.json: spectral.spread.ch2: 5296.15 (File1), 6428.7 (File2), Absolute Difference: 1132.55
.2.wav.json vs .BellG.wav.json: spectral.skewness.ch1: 19.1678 (File1), 0.63225 (File2), Absolute Difference: 18.53555
.2.wav.json vs .BellG.wav.json: spectral.skewness.ch2: 19.1678 (File1), 0.698704 (File2), Absolute Difference: 18.469096
.2.wav.json vs .BellG.wav.json: spectral.kurtosis.ch1: 331.217 (File1), 2.50961 (File2), Absolute Difference: 328.70739
.2.wav.json vs .BellG.wav.json: spectral.kurtosis.ch2: 331.217 (File1), 2.56909 (File2), Absolute Difference: 328.64791
.2.wav.json vs .BellG.wav.json: spectral.entropy.ch1: 0.190461 (File1), 0.310759 (File2), Absolute Difference: 0.120298
.2.wav.json vs .BellG.wav.json: spectral.entropy.ch2: 0.190461 (File1), 0.347881 (File2), Absolute Difference: 0.15742
.2.wav.json vs .BellG.wav.json: spectral.flatness.ch1: 0.276926 (File1), 0.61256 (File2), Absolute Difference: 0.335634
.2.wav.json vs .BellG.wav.json: spectral.flatness.ch2: 0.276926 (File1), 0.620651 (File2), Absolute Difference: 0.343725
.2.wav.json vs .BellG.wav.json: spectral.crest.ch1: 8908.66 (File1), 855.746 (File2), Absolute Difference: 8052.914
.2.wav.json vs .BellG.wav.json: spectral.crest.ch2: 8908.66 (File1), 678.795 (File2), Absolute Difference: 8229.865
.2.wav.json vs .BellG.wav.json: spectral.flux.ch1: 0.0343845 (File1), 0.0135135 (File2), Absolute Difference: .0208710
.2.wav.json vs .BellG.wav.json: spectral.flux.ch2: 0.0343845 (File1), 0.0152651 (File2), Absolute Difference: .0191194
.2.wav.json vs .BellG.wav.json: spectral.slope.ch1: -0.0000214815 (File1), -0.00000981366 (File2), Absolute Difference: 1.16678e-05
.2.wav.json vs .BellG.wav.json: spectral.slope.ch2: -0.0000214815 (File1), -0.0000116779 (File2), Absolute Difference: 9.8036e-06
.2.wav.json vs .BellG.wav.json: spectral.decrease.ch1: 0.00370331 (File1), -0.0000591952 (File2), Absolute Difference: .0037625052
.2.wav.json vs .BellG.wav.json: spectral.decrease.ch2: 0.00370331 (File1), -0.000164379 (File2), Absolute Difference: .003867689
.2.wav.json vs .BellG.wav.json: spectral.rolloff.ch1: 3208.74 (File1), 15853 (File2), Absolute Difference: 12644.3
.2.wav.json vs .BellG.wav.json: spectral.rolloff.ch2: 3208.74 (File1), 15724.4 (File2), Absolute Difference: 12515.7
.2.wav.json vs .CelloA3.wav.json: metadata.format.duration: 1.024000 (File1), 9.008912 (File2), Absolute Difference: 7.98491
.2.wav.json vs .CelloA3.wav.json: loudness.max_volume: -20.0 (File1), -12.9 (File2), Absolute Difference: 7.1
.2.wav.json vs .CelloA3.wav.json: loudness.mean_volume: -23.0 (File1), -25.7 (File2), Absolute Difference: 2.7
.2.wav.json vs .CelloA3.wav.json: loudness.integrated_lufs: -11.1 (File1), -19.3 (File2), Absolute Difference: 8.2
.2.wav.json vs .CelloA3.wav.json: loudness.threshold: 0.0 (File1), -40.7 (File2), Absolute Difference: 40.7
.2.wav.json vs .CelloA3.wav.json: loudness.lra: 0.0 (File1), 7.7 (File2), Absolute Difference: 7.7
.2.wav.json vs .CelloA3.wav.json: spectral.centroid.ch1: 2225.24 (File1), 3462.54 (File2), Absolute Difference: 1237.3
.2.wav.json vs .CelloA3.wav.json: spectral.centroid.ch2: 2225.24 (File1), 3461.34 (File2), Absolute Difference: 1236.1
.2.wav.json vs .CelloA3.wav.json: spectral.variance.ch1: 4.17954E-8 (File1), 1.47954E-8 (File2), Absolute Difference: 13.3
.2.wav.json vs .CelloA3.wav.json: spectral.variance.ch2: 4.17954E-8 (File1), 1.47954E-8 (File2), Absolute Difference: 13.3
.2.wav.json vs .CelloA3.wav.json: spectral.spread.ch1: 5296.15 (File1), 4182.94 (File2), Absolute Difference: 1113.21
.2.wav.json vs .CelloA3.wav.json: spectral.spread.ch2: 5296.15 (File1), 4182.28 (File2), Absolute Difference: 1113.87
.2.wav.json vs .CelloA3.wav.json: spectral.skewness.ch1: 19.1678 (File1), 1.82897 (File2), Absolute Difference: 17.33883
.2.wav.json vs .CelloA3.wav.json: spectral.skewness.ch2: 19.1678 (File1), 1.82938 (File2), Absolute Difference: 17.33842
.2.wav.json vs .CelloA3.wav.json: spectral.kurtosis.ch1: 331.217 (File1), 6.80459 (File2), Absolute Difference: 324.41241
.2.wav.json vs .CelloA3.wav.json: spectral.kurtosis.ch2: 331.217 (File1), 6.80397 (File2), Absolute Difference: 324.41303
.2.wav.json vs .CelloA3.wav.json: spectral.entropy.ch1: 0.190461 (File1), 0.12322 (File2), Absolute Difference: .067241
.2.wav.json vs .CelloA3.wav.json: spectral.entropy.ch2: 0.190461 (File1), 0.123218 (File2), Absolute Difference: .067243
.2.wav.json vs .CelloA3.wav.json: spectral.flatness.ch1: 0.276926 (File1), 0.378208 (File2), Absolute Difference: 0.101282
.2.wav.json vs .CelloA3.wav.json: spectral.flatness.ch2: 0.276926 (File1), 0.378202 (File2), Absolute Difference: 0.101276
.2.wav.json vs .CelloA3.wav.json: spectral.crest.ch1: 8908.66 (File1), 1352.34 (File2), Absolute Difference: 7556.32
.2.wav.json vs .CelloA3.wav.json: spectral.crest.ch2: 8908.66 (File1), 1352.32 (File2), Absolute Difference: 7556.34
.2.wav.json vs .CelloA3.wav.json: spectral.flux.ch1: 0.0343845 (File1), 0.00927499 (File2), Absolute Difference: .02510951
.2.wav.json vs .CelloA3.wav.json: spectral.flux.ch2: 0.0343845 (File1), 0.00927499 (File2), Absolute Difference: .02510951
.2.wav.json vs .CelloA3.wav.json: spectral.slope.ch1: -0.0000214815 (File1), -0.0000110737 (File2), Absolute Difference: 1.04078e-05
.2.wav.json vs .CelloA3.wav.json: spectral.slope.ch2: -0.0000214815 (File1), -0.0000110737 (File2), Absolute Difference: 1.04078e-05
.2.wav.json vs .CelloA3.wav.json: spectral.decrease.ch1: 0.00370331 (File1), 0.000251051 (File2), Absolute Difference: .003452259
.2.wav.json vs .CelloA3.wav.json: spectral.decrease.ch2: 0.00370331 (File1), 0.00024349 (File2), Absolute Difference: .00345982
.2.wav.json vs .CelloA3.wav.json: spectral.rolloff.ch1: 3208.74 (File1), 7758.64 (File2), Absolute Difference: 4549.9
.2.wav.json vs .CelloA3.wav.json: spectral.rolloff.ch2: 3208.74 (File1), 7753.4 (File2), Absolute Difference: 4544.66
.2.wav.json vs .CelloC2.wav.json: metadata.format.duration: 1.024000 (File1), 12.772653 (File2), Absolute Difference: 11.7487
.2.wav.json vs .CelloC2.wav.json: loudness.max_volume: -20.0 (File1), -13.4 (File2), Absolute Difference: 6.6
.2.wav.json vs .CelloC2.wav.json: loudness.mean_volume: -23.0 (File1), -25.9 (File2), Absolute Difference: 2.9
.2.wav.json vs .CelloC2.wav.json: loudness.integrated_lufs: -11.1 (File1), -21.5 (File2), Absolute Difference: 10.4
.2.wav.json vs .CelloC2.wav.json: loudness.threshold: 0.0 (File1), -42.6 (File2), Absolute Difference: 42.6
.2.wav.json vs .CelloC2.wav.json: loudness.lra: 0.0 (File1), 12.8 (File2), Absolute Difference: 12.8
.2.wav.json vs .CelloC2.wav.json: spectral.centroid.ch1: 2225.24 (File1), 3050.32 (File2), Absolute Difference: 825.08
.2.wav.json vs .CelloC2.wav.json: spectral.centroid.ch2: 2225.24 (File1), 3054.1 (File2), Absolute Difference: 828.86
.2.wav.json vs .CelloC2.wav.json: spectral.variance.ch1: 4.17954E-8 (File1), 1.3973E-8 (File2), Absolute Difference: 13.2178
.2.wav.json vs .CelloC2.wav.json: spectral.variance.ch2: 4.17954E-8 (File1), 1.39731E-8 (File2), Absolute Difference: 13.2178
.2.wav.json vs .CelloC2.wav.json: spectral.spread.ch1: 5296.15 (File1), 3915.73 (File2), Absolute Difference: 1380.42
.2.wav.json vs .CelloC2.wav.json: spectral.spread.ch2: 5296.15 (File1), 3917.11 (File2), Absolute Difference: 1379.04
.2.wav.json vs .CelloC2.wav.json: spectral.skewness.ch1: 19.1678 (File1), 2.55614 (File2), Absolute Difference: 16.61166
.2.wav.json vs .CelloC2.wav.json: spectral.skewness.ch2: 19.1678 (File1), 2.55492 (File2), Absolute Difference: 16.61288
.2.wav.json vs .CelloC2.wav.json: spectral.kurtosis.ch1: 331.217 (File1), 12.089 (File2), Absolute Difference: 319.128
.2.wav.json vs .CelloC2.wav.json: spectral.kurtosis.ch2: 331.217 (File1), 12.0865 (File2), Absolute Difference: 319.1305
.2.wav.json vs .CelloC2.wav.json: spectral.entropy.ch1: 0.190461 (File1), 0.124272 (File2), Absolute Difference: .066189
.2.wav.json vs .CelloC2.wav.json: spectral.entropy.ch2: 0.190461 (File1), 0.124272 (File2), Absolute Difference: .066189
.2.wav.json vs .CelloC2.wav.json: spectral.flatness.ch1: 0.276926 (File1), 0.346631 (File2), Absolute Difference: 0.069705
.2.wav.json vs .CelloC2.wav.json: spectral.flatness.ch2: 0.276926 (File1), 0.346637 (File2), Absolute Difference: 0.069711
.2.wav.json vs .CelloC2.wav.json: spectral.crest.ch1: 8908.66 (File1), 1725.59 (File2), Absolute Difference: 7183.07
.2.wav.json vs .CelloC2.wav.json: spectral.crest.ch2: 8908.66 (File1), 1725.69 (File2), Absolute Difference: 7182.97
.2.wav.json vs .CelloC2.wav.json: spectral.flux.ch1: 0.0343845 (File1), 0.00814345 (File2), Absolute Difference: .02624105
.2.wav.json vs .CelloC2.wav.json: spectral.flux.ch2: 0.0343845 (File1), 0.00814346 (File2), Absolute Difference: .02624104
.2.wav.json vs .CelloC2.wav.json: spectral.slope.ch1: -0.0000214815 (File1), -0.0000126548 (File2), Absolute Difference: 8.8267e-06
.2.wav.json vs .CelloC2.wav.json: spectral.slope.ch2: -0.0000214815 (File1), -0.0000126547 (File2), Absolute Difference: 8.8268e-06
.2.wav.json vs .CelloC2.wav.json: spectral.decrease.ch1: 0.00370331 (File1), 0.001785 (File2), Absolute Difference: .00191831
.2.wav.json vs .CelloC2.wav.json: spectral.decrease.ch2: 0.00370331 (File1), 0.00178858 (File2), Absolute Difference: .00191473
.2.wav.json vs .CelloC2.wav.json: spectral.rolloff.ch1: 3208.74 (File1), 6419.55 (File2), Absolute Difference: 3210.81
.2.wav.json vs .CelloC2.wav.json: spectral.rolloff.ch2: 3208.74 (File1), 6422.21 (File2), Absolute Difference: 3213.47
.2.wav.json vs .CelloHarmA.wav.json: metadata.format.duration: 1.024000 (File1), 7.938821 (File2), Absolute Difference: 6.91482
.2.wav.json vs .CelloHarmA.wav.json: loudness.max_volume: -20.0 (File1), -13.2 (File2), Absolute Difference: 6.8
.2.wav.json vs .CelloHarmA.wav.json: loudness.mean_volume: -23.0 (File1), -26.0 (File2), Absolute Difference: 3.0
.2.wav.json vs .CelloHarmA.wav.json: loudness.integrated_lufs: -11.1 (File1), -19.6 (File2), Absolute Difference: 8.5
.2.wav.json vs .CelloHarmA.wav.json: loudness.threshold: 0.0 (File1), -40.6 (File2), Absolute Difference: 40.6
.2.wav.json vs .CelloHarmA.wav.json: loudness.lra: 0.0 (File1), 6.2 (File2), Absolute Difference: 6.2
.2.wav.json vs .CelloHarmA.wav.json: spectral.centroid.ch1: 2225.24 (File1), 3987.12 (File2), Absolute Difference: 1761.88
.2.wav.json vs .CelloHarmA.wav.json: spectral.centroid.ch2: 2225.24 (File1), 3982.81 (File2), Absolute Difference: 1757.57
.2.wav.json vs .CelloHarmA.wav.json: spectral.variance.ch1: 4.17954E-8 (File1), 1.39723E-8 (File2), Absolute Difference: 13.2177
.2.wav.json vs .CelloHarmA.wav.json: spectral.variance.ch2: 4.17954E-8 (File1), 1.39723E-8 (File2), Absolute Difference: 13.2177
.2.wav.json vs .CelloHarmA.wav.json: spectral.spread.ch1: 5296.15 (File1), 4201.79 (File2), Absolute Difference: 1094.36
.2.wav.json vs .CelloHarmA.wav.json: spectral.spread.ch2: 5296.15 (File1), 4201.64 (File2), Absolute Difference: 1094.51
.2.wav.json vs .CelloHarmA.wav.json: spectral.skewness.ch1: 19.1678 (File1), 1.77978 (File2), Absolute Difference: 17.38802
.2.wav.json vs .CelloHarmA.wav.json: spectral.skewness.ch2: 19.1678 (File1), 1.78102 (File2), Absolute Difference: 17.38678
.2.wav.json vs .CelloHarmA.wav.json: spectral.kurtosis.ch1: 331.217 (File1), 7.02271 (File2), Absolute Difference: 324.19429
.2.wav.json vs .CelloHarmA.wav.json: spectral.kurtosis.ch2: 331.217 (File1), 7.0244 (File2), Absolute Difference: 324.1926
.2.wav.json vs .CelloHarmA.wav.json: spectral.entropy.ch1: 0.190461 (File1), 0.117228 (File2), Absolute Difference: .073233
.2.wav.json vs .CelloHarmA.wav.json: spectral.entropy.ch2: 0.190461 (File1), 0.117221 (File2), Absolute Difference: .073240
.2.wav.json vs .CelloHarmA.wav.json: spectral.flatness.ch1: 0.276926 (File1), 0.393056 (File2), Absolute Difference: 0.11613
.2.wav.json vs .CelloHarmA.wav.json: spectral.flatness.ch2: 0.276926 (File1), 0.392988 (File2), Absolute Difference: 0.116062
.2.wav.json vs .CelloHarmA.wav.json: spectral.crest.ch1: 8908.66 (File1), 1317.73 (File2), Absolute Difference: 7590.93
.2.wav.json vs .CelloHarmA.wav.json: spectral.crest.ch2: 8908.66 (File1), 1317.73 (File2), Absolute Difference: 7590.93
.2.wav.json vs .CelloHarmA.wav.json: spectral.flux.ch1: 0.0343845 (File1), 0.0140538 (File2), Absolute Difference: .0203307
.2.wav.json vs .CelloHarmA.wav.json: spectral.flux.ch2: 0.0343845 (File1), 0.0140538 (File2), Absolute Difference: .0203307
.2.wav.json vs .CelloHarmA.wav.json: spectral.slope.ch1: -0.0000214815 (File1), -0.00000986723 (File2), Absolute Difference: 1.16143e-05
.2.wav.json vs .CelloHarmA.wav.json: spectral.slope.ch2: -0.0000214815 (File1), -0.00000986717 (File2), Absolute Difference: 1.16143e-05
.2.wav.json vs .CelloHarmA.wav.json: spectral.decrease.ch1: 0.00370331 (File1), -0.00114734 (File2), Absolute Difference: .00485065
.2.wav.json vs .CelloHarmA.wav.json: spectral.decrease.ch2: 0.00370331 (File1), -0.00113236 (File2), Absolute Difference: .00483567
.2.wav.json vs .CelloHarmA.wav.json: spectral.rolloff.ch1: 3208.74 (File1), 8519.13 (File2), Absolute Difference: 5310.39
.2.wav.json vs .CelloHarmA.wav.json: spectral.rolloff.ch2: 3208.74 (File1), 8518.58 (File2), Absolute Difference: 5309.84
.2.wav.json vs .CelloHarmD.wav.json: metadata.format.duration: 1.024000 (File1), 6.506236 (File2), Absolute Difference: 5.48224
.2.wav.json vs .CelloHarmD.wav.json: loudness.max_volume: -20.0 (File1), -17.9 (File2), Absolute Difference: 2.1
.2.wav.json vs .CelloHarmD.wav.json: loudness.mean_volume: -23.0 (File1), -30.3 (File2), Absolute Difference: 7.3
.2.wav.json vs .CelloHarmD.wav.json: loudness.integrated_lufs: -11.1 (File1), -23.9 (File2), Absolute Difference: 12.8
.2.wav.json vs .CelloHarmD.wav.json: loudness.threshold: 0.0 (File1), -44.5 (File2), Absolute Difference: 44.5
.2.wav.json vs .CelloHarmD.wav.json: loudness.lra: 0.0 (File1), 5.0 (File2), Absolute Difference: 5
.2.wav.json vs .CelloHarmD.wav.json: spectral.centroid.ch1: 2225.24 (File1), 3620.17 (File2), Absolute Difference: 1394.93
.2.wav.json vs .CelloHarmD.wav.json: spectral.centroid.ch2: 2225.24 (File1), 3617.68 (File2), Absolute Difference: 1392.44
.2.wav.json vs .CelloHarmD.wav.json: spectral.variance.ch1: 4.17954E-8 (File1), 5.1453E-9 (File2), Absolute Difference: 17.9658
.2.wav.json vs .CelloHarmD.wav.json: spectral.variance.ch2: 4.17954E-8 (File1), 5.14529E-9 (File2), Absolute Difference: 17.9657
.2.wav.json vs .CelloHarmD.wav.json: spectral.spread.ch1: 5296.15 (File1), 3962.76 (File2), Absolute Difference: 1333.39
.2.wav.json vs .CelloHarmD.wav.json: spectral.spread.ch2: 5296.15 (File1), 3961.64 (File2), Absolute Difference: 1334.51
.2.wav.json vs .CelloHarmD.wav.json: spectral.skewness.ch1: 19.1678 (File1), 2.07369 (File2), Absolute Difference: 17.09411
.2.wav.json vs .CelloHarmD.wav.json: spectral.skewness.ch2: 19.1678 (File1), 2.07445 (File2), Absolute Difference: 17.09335
.2.wav.json vs .CelloHarmD.wav.json: spectral.kurtosis.ch1: 331.217 (File1), 8.82373 (File2), Absolute Difference: 322.39327
.2.wav.json vs .CelloHarmD.wav.json: spectral.kurtosis.ch2: 331.217 (File1), 8.8246 (File2), Absolute Difference: 322.3924
.2.wav.json vs .CelloHarmD.wav.json: spectral.entropy.ch1: 0.190461 (File1), 0.129922 (File2), Absolute Difference: .060539
.2.wav.json vs .CelloHarmD.wav.json: spectral.entropy.ch2: 0.190461 (File1), 0.129926 (File2), Absolute Difference: .060535
.2.wav.json vs .CelloHarmD.wav.json: spectral.flatness.ch1: 0.276926 (File1), 0.366298 (File2), Absolute Difference: 0.089372
.2.wav.json vs .CelloHarmD.wav.json: spectral.flatness.ch2: 0.276926 (File1), 0.366328 (File2), Absolute Difference: 0.089402
.2.wav.json vs .CelloHarmD.wav.json: spectral.crest.ch1: 8908.66 (File1), 626.325 (File2), Absolute Difference: 8282.335
.2.wav.json vs .CelloHarmD.wav.json: spectral.crest.ch2: 8908.66 (File1), 626.181 (File2), Absolute Difference: 8282.479
.2.wav.json vs .CelloHarmD.wav.json: spectral.flux.ch1: 0.0343845 (File1), 0.00980847 (File2), Absolute Difference: .02457603
.2.wav.json vs .CelloHarmD.wav.json: spectral.flux.ch2: 0.0343845 (File1), 0.00980848 (File2), Absolute Difference: .02457602
.2.wav.json vs .CelloHarmD.wav.json: spectral.slope.ch1: -0.0000214815 (File1), -0.000010639 (File2), Absolute Difference: 1.08425e-05
.2.wav.json vs .CelloHarmD.wav.json: spectral.slope.ch2: -0.0000214815 (File1), -0.0000106391 (File2), Absolute Difference: 1.08424e-05
.2.wav.json vs .CelloHarmD.wav.json: spectral.decrease.ch1: 0.00370331 (File1), 0.000672298 (File2), Absolute Difference: .003031012
.2.wav.json vs .CelloHarmD.wav.json: spectral.decrease.ch2: 0.00370331 (File1), 0.000693057 (File2), Absolute Difference: .003010253
.2.wav.json vs .CelloHarmD.wav.json: spectral.rolloff.ch1: 3208.74 (File1), 7745.67 (File2), Absolute Difference: 4536.93
.2.wav.json vs .CelloHarmD.wav.json: spectral.rolloff.ch2: 3208.74 (File1), 7749.64 (File2), Absolute Difference: 4540.9
.2.wav.json vs .CelloHarmE.wav.json: metadata.format.duration: 1.024000 (File1), 8.418095 (File2), Absolute Difference: 7.3941
.2.wav.json vs .CelloHarmE.wav.json: loudness.max_volume: -20.0 (File1), -15.0 (File2), Absolute Difference: 5
.2.wav.json vs .CelloHarmE.wav.json: loudness.mean_volume: -23.0 (File1), -25.1 (File2), Absolute Difference: 2.1
.2.wav.json vs .CelloHarmE.wav.json: loudness.integrated_lufs: -11.1 (File1), -20.4 (File2), Absolute Difference: 9.3
.2.wav.json vs .CelloHarmE.wav.json: loudness.threshold: 0.0 (File1), -41.1 (File2), Absolute Difference: 41.1
.2.wav.json vs .CelloHarmE.wav.json: loudness.lra: 0.0 (File1), 6.3 (File2), Absolute Difference: 6.3
.2.wav.json vs .CelloHarmE.wav.json: spectral.centroid.ch1: 2225.24 (File1), 3148.17 (File2), Absolute Difference: 922.93
.2.wav.json vs .CelloHarmE.wav.json: spectral.centroid.ch2: 2225.24 (File1), 3145.55 (File2), Absolute Difference: 920.31
.2.wav.json vs .CelloHarmE.wav.json: spectral.variance.ch1: 4.17954E-8 (File1), 1.6489E-8 (File2), Absolute Difference: 13.4694
.2.wav.json vs .CelloHarmE.wav.json: spectral.variance.ch2: 4.17954E-8 (File1), 1.6489E-8 (File2), Absolute Difference: 13.4694
.2.wav.json vs .CelloHarmE.wav.json: spectral.spread.ch1: 5296.15 (File1), 3852.59 (File2), Absolute Difference: 1443.56
.2.wav.json vs .CelloHarmE.wav.json: spectral.spread.ch2: 5296.15 (File1), 3850.29 (File2), Absolute Difference: 1445.86
.2.wav.json vs .CelloHarmE.wav.json: spectral.skewness.ch1: 19.1678 (File1), 2.38248 (File2), Absolute Difference: 16.78532
.2.wav.json vs .CelloHarmE.wav.json: spectral.skewness.ch2: 19.1678 (File1), 2.38238 (File2), Absolute Difference: 16.78542
.2.wav.json vs .CelloHarmE.wav.json: spectral.kurtosis.ch1: 331.217 (File1), 11.0198 (File2), Absolute Difference: 320.1972
.2.wav.json vs .CelloHarmE.wav.json: spectral.kurtosis.ch2: 331.217 (File1), 11.0153 (File2), Absolute Difference: 320.2017
.2.wav.json vs .CelloHarmE.wav.json: spectral.entropy.ch1: 0.190461 (File1), 0.133217 (File2), Absolute Difference: .057244
.2.wav.json vs .CelloHarmE.wav.json: spectral.entropy.ch2: 0.190461 (File1), 0.133216 (File2), Absolute Difference: .057245
.2.wav.json vs .CelloHarmE.wav.json: spectral.flatness.ch1: 0.276926 (File1), 0.357923 (File2), Absolute Difference: 0.080997
.2.wav.json vs .CelloHarmE.wav.json: spectral.flatness.ch2: 0.276926 (File1), 0.357832 (File2), Absolute Difference: 0.080906
.2.wav.json vs .CelloHarmE.wav.json: spectral.crest.ch1: 8908.66 (File1), 1689.04 (File2), Absolute Difference: 7219.62
.2.wav.json vs .CelloHarmE.wav.json: spectral.crest.ch2: 8908.66 (File1), 1689.12 (File2), Absolute Difference: 7219.54
.2.wav.json vs .CelloHarmE.wav.json: spectral.flux.ch1: 0.0343845 (File1), 0.0119807 (File2), Absolute Difference: .0224038
.2.wav.json vs .CelloHarmE.wav.json: spectral.flux.ch2: 0.0343845 (File1), 0.0119808 (File2), Absolute Difference: .0224037
.2.wav.json vs .CelloHarmE.wav.json: spectral.slope.ch1: -0.0000214815 (File1), -0.0000119854 (File2), Absolute Difference: 9.4961e-06
.2.wav.json vs .CelloHarmE.wav.json: spectral.slope.ch2: -0.0000214815 (File1), -0.0000119856 (File2), Absolute Difference: 9.4959e-06
.2.wav.json vs .CelloHarmE.wav.json: spectral.decrease.ch1: 0.00370331 (File1), 0.000567119 (File2), Absolute Difference: .003136191
.2.wav.json vs .CelloHarmE.wav.json: spectral.decrease.ch2: 0.00370331 (File1), 0.000593572 (File2), Absolute Difference: .003109738
.2.wav.json vs .CelloHarmE.wav.json: spectral.rolloff.ch1: 3208.74 (File1), 6795.02 (File2), Absolute Difference: 3586.28
.2.wav.json vs .CelloHarmE.wav.json: spectral.rolloff.ch2: 3208.74 (File1), 6785.36 (File2), Absolute Difference: 3576.62
.2.wav.json vs .CelloHarmG.wav.json: metadata.format.duration: 1.024000 (File1), 7.401587 (File2), Absolute Difference: 6.37759
.2.wav.json vs .CelloHarmG.wav.json: loudness.max_volume: -20.0 (File1), -18.7 (File2), Absolute Difference: 1.3
.2.wav.json vs .CelloHarmG.wav.json: loudness.mean_volume: -23.0 (File1), -32.0 (File2), Absolute Difference: 9.0
.2.wav.json vs .CelloHarmG.wav.json: loudness.integrated_lufs: -11.1 (File1), -25.9 (File2), Absolute Difference: 14.8
.2.wav.json vs .CelloHarmG.wav.json: loudness.threshold: 0.0 (File1), -46.5 (File2), Absolute Difference: 46.5
.2.wav.json vs .CelloHarmG.wav.json: loudness.lra: 0.0 (File1), 4.4 (File2), Absolute Difference: 4.4
.2.wav.json vs .CelloHarmG.wav.json: spectral.centroid.ch1: 2225.24 (File1), 3653.83 (File2), Absolute Difference: 1428.59
.2.wav.json vs .CelloHarmG.wav.json: spectral.centroid.ch2: 2225.24 (File1), 3656.34 (File2), Absolute Difference: 1431.1
.2.wav.json vs .CelloHarmG.wav.json: spectral.variance.ch1: 4.17954E-8 (File1), 3.55691E-9 (File2), Absolute Difference: 16.3774
.2.wav.json vs .CelloHarmG.wav.json: spectral.variance.ch2: 4.17954E-8 (File1), 3.55692E-9 (File2), Absolute Difference: 16.3774
.2.wav.json vs .CelloHarmG.wav.json: spectral.spread.ch1: 5296.15 (File1), 4141.42 (File2), Absolute Difference: 1154.73
.2.wav.json vs .CelloHarmG.wav.json: spectral.spread.ch2: 5296.15 (File1), 4143.89 (File2), Absolute Difference: 1152.26
.2.wav.json vs .CelloHarmG.wav.json: spectral.skewness.ch1: 19.1678 (File1), 1.8557 (File2), Absolute Difference: 17.3121
.2.wav.json vs .CelloHarmG.wav.json: spectral.skewness.ch2: 19.1678 (File1), 1.85556 (File2), Absolute Difference: 17.31224
.2.wav.json vs .CelloHarmG.wav.json: spectral.kurtosis.ch1: 331.217 (File1), 7.13861 (File2), Absolute Difference: 324.07839
.2.wav.json vs .CelloHarmG.wav.json: spectral.kurtosis.ch2: 331.217 (File1), 7.13833 (File2), Absolute Difference: 324.07867
.2.wav.json vs .CelloHarmG.wav.json: spectral.entropy.ch1: 0.190461 (File1), 0.10312 (File2), Absolute Difference: .087341
.2.wav.json vs .CelloHarmG.wav.json: spectral.entropy.ch2: 0.190461 (File1), 0.10312 (File2), Absolute Difference: .087341
.2.wav.json vs .CelloHarmG.wav.json: spectral.flatness.ch1: 0.276926 (File1), 0.394603 (File2), Absolute Difference: 0.117677
.2.wav.json vs .CelloHarmG.wav.json: spectral.flatness.ch2: 0.276926 (File1), 0.394563 (File2), Absolute Difference: 0.117637
.2.wav.json vs .CelloHarmG.wav.json: spectral.crest.ch1: 8908.66 (File1), 1004.08 (File2), Absolute Difference: 7904.58
.2.wav.json vs .CelloHarmG.wav.json: spectral.crest.ch2: 8908.66 (File1), 1004.16 (File2), Absolute Difference: 7904.50
.2.wav.json vs .CelloHarmG.wav.json: spectral.flux.ch1: 0.0343845 (File1), 0.0070157 (File2), Absolute Difference: .0273688
.2.wav.json vs .CelloHarmG.wav.json: spectral.flux.ch2: 0.0343845 (File1), 0.00701571 (File2), Absolute Difference: .02736879
.2.wav.json vs .CelloHarmG.wav.json: spectral.slope.ch1: -0.0000214815 (File1), -0.00000769489 (File2), Absolute Difference: 1.37866e-05
.2.wav.json vs .CelloHarmG.wav.json: spectral.slope.ch2: -0.0000214815 (File1), -0.00000769495 (File2), Absolute Difference: 1.37865e-05
.2.wav.json vs .CelloHarmG.wav.json: spectral.decrease.ch1: 0.00370331 (File1), -0.00179394 (File2), Absolute Difference: .00549725
.2.wav.json vs .CelloHarmG.wav.json: spectral.decrease.ch2: 0.00370331 (File1), -0.00177981 (File2), Absolute Difference: .00548312
.2.wav.json vs .CelloHarmG.wav.json: spectral.rolloff.ch1: 3208.74 (File1), 8100.31 (File2), Absolute Difference: 4891.57
.2.wav.json vs .CelloHarmG.wav.json: spectral.rolloff.ch2: 3208.74 (File1), 8102.54 (File2), Absolute Difference: 4893.8
.2.wav.json vs .Five Piano Miniatures - Amalia Sagona.mp3.json: metadata.format.duration: 1.024000 (File1), 398.448000 (File2), Absolute Difference: 397.424
.2.wav.json vs .Five Piano Miniatures - Amalia Sagona.mp3.json: loudness.max_volume: -20.0 (File1), -6.5 (File2), Absolute Difference: 13.5
.2.wav.json vs .Five Piano Miniatures - Amalia Sagona.mp3.json: loudness.mean_volume: -23.0 (File1), -29.2 (File2), Absolute Difference: 6.2
.2.wav.json vs .Five Piano Miniatures - Amalia Sagona.mp3.json: loudness.integrated_lufs: -11.1 (File1), -25.5 (File2), Absolute Difference: 14.4
.2.wav.json vs .Five Piano Miniatures - Amalia Sagona.mp3.json: loudness.threshold: 0.0 (File1), -46.6 (File2), Absolute Difference: 46.6
.2.wav.json vs .Five Piano Miniatures - Amalia Sagona.mp3.json: loudness.lra: 0.0 (File1), 15.9 (File2), Absolute Difference: 15.9
